PrintPol,GlycType,DP,Valency,GlycSpace,PolSpace,GlycDen,MVF,SubArr,ExpNum,FileName,MVF_orig,MVF_norm,Experiment
1.0,2-3 SiaLac,150.0,87.0,0.58,0.414,36.052,4.715411072894708,1,74,Data/H3N2_EGG/H3N2_sheet1.csv,170.0,0.014894402342402975,Binder
1.0,2-3 SiaLac,150.0,87.0,0.58,0.087,7.609,72.67709291628334,1,74,Data/H3N2_EGG/H3N2_sheet1.csv,553.0,0.22956256543436684,Binder
1.0,2-3 SiaLac,150.0,87.0,0.58,0.106,9.192,0.0,1,74,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,2-3 SiaLac,150.0,87.0,0.58,0.083,7.244,0.0,1,74,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,2-3 SiaLac,150.0,87.0,0.58,0.09,7.852,0.0,1,74,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,2-3 SiaLac,150.0,87.0,0.58,0.119,10.348,0.0,1,74,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,2-3 SiaLac,200.0,74.0,0.37,0.465,34.419,7.583021005839798,1,75,Data/H3N2_EGG/H3N2_sheet1.csv,261.0,0.023952220513944838,Binder
1.0,2-3 SiaLac,200.0,74.0,0.37,0.509,37.693,3.1040246199559602,1,75,Data/H3N2_EGG/H3N2_sheet1.csv,117.0,0.00980457288996592,Non-binder
1.0,2-3 SiaLac,200.0,74.0,0.37,0.52,38.483,0.0,1,75,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,2-3 SiaLac,200.0,74.0,0.37,0.517,38.257,0.0,1,75,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,2-3 SiaLac,200.0,74.0,0.37,0.524,38.765,0.0,1,75,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,2-3 SiaLac,200.0,74.0,0.37,0.546,40.439,0.0,1,75,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,2-3 SiaLac,200.0,104.0,0.52,0.442,45.981,0.0,1,76,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,2-3 SiaLac,200.0,104.0,0.52,0.41,42.665,5.1564514238837456,1,76,Data/H3N2_EGG/H3N2_sheet1.csv,220.0,0.01628750091542574,Binder
1.0,2-3 SiaLac,200.0,104.0,0.52,0.483,50.278,0.0,1,76,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,2-3 SiaLac,200.0,104.0,0.52,0.535,55.616,0.0,1,76,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,2-3 SiaLac,200.0,104.0,0.52,0.463,48.187,0.0,1,76,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,2-3 SiaLac,200.0,104.0,0.52,0.574,59.664,0.0,1,76,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,2-3 SiaLac,300.0,108.0,0.36,0.834,90.116,4.338852146122775,1,77,Data/H3N2_EGG/H3N2_sheet1.csv,391.0,0.013704978965678878,Binder
1.0,2-3 SiaLac,300.0,108.0,0.36,0.781,84.347,8.903695448563672,1,77,Data/H3N2_EGG/H3N2_sheet1.csv,751.0,0.028123788211685926,Binder
1.0,2-3 SiaLac,300.0,108.0,0.36,1.022,110.324,2.846162213117726,1,77,Data/H3N2_EGG/H3N2_sheet1.csv,314.0,0.008990072016753328,Non-binder
1.0,2-3 SiaLac,300.0,108.0,0.36,2.433,262.73,1.6594983443078444,1,77,Data/H3N2_EGG/H3N2_sheet1.csv,436.0,0.005241798783727066,Non-binder
1.0,2-3 SiaLac,300.0,108.0,0.36,2.034,219.721,2.3211254272463715,1,77,Data/H3N2_EGG/H3N2_sheet1.csv,510.0,0.007331656872783831,Non-binder
1.0,2-3 SiaLac,300.0,108.0,0.36,1.022,110.414,4.24764975456011,1,77,Data/H3N2_EGG/H3N2_sheet1.csv,469.0,0.013416901193980004,Binder
1.0,2-3 SiaLac,300.0,138.0,0.46,0.53,73.083,2.9418606242217753,1,78,Data/H3N2_EGG/H3N2_sheet1.csv,215.0,0.009292351206515968,Non-binder
1.0,2-3 SiaLac,300.0,138.0,0.46,0.884,121.937,0.3198372930283671,1,78,Data/H3N2_EGG/H3N2_sheet1.csv,39.0,0.0010102587564110575,Non-binder
1.0,2-3 SiaLac,300.0,138.0,0.46,0.157,21.686,0.0,1,78,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,2-3 SiaLac,300.0,138.0,0.46,0.159,21.895,0.0,1,78,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,2-3 SiaLac,300.0,138.0,0.46,0.269,37.117,0.0,1,78,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,150.0,51.0,0.34,2.11,107.596,0.0,1,79,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,150.0,51.0,0.34,3.11,158.605,0.0,1,79,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,150.0,51.0,0.34,2.995,152.72,0.0,1,79,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,150.0,51.0,0.34,2.77,141.269,0.0,1,79,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,150.0,51.0,0.34,2.949,150.424,0.0,1,79,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,150.0,51.0,0.34,3.198,163.075,0.0,1,79,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,150.0,87.0,0.58,1.611,140.195,0.827418952173758,1,80,Data/H3N2_EGG/H3N2_sheet1.csv,116.0,0.002613539008347793,Non-binder
5.0,2-3 SiaLac,150.0,87.0,0.58,1.647,143.247,1.1727994303545624,1,80,Data/H3N2_EGG/H3N2_sheet1.csv,168.0,0.003704480121161204,Non-binder
5.0,2-3 SiaLac,150.0,87.0,0.58,2.011,174.981,0.37146890233796814,1,80,Data/H3N2_EGG/H3N2_sheet1.csv,65.0,0.0011733456963946098,Non-binder
5.0,2-3 SiaLac,150.0,87.0,0.58,1.966,171.025,3.145738927057448,1,80,Data/H3N2_EGG/H3N2_sheet1.csv,538.0,0.009936334397881007,Non-binder
5.0,2-3 SiaLac,150.0,87.0,0.58,1.893,164.672,1.4878060629615235,1,80,Data/H3N2_EGG/H3N2_sheet1.csv,245.0,0.004699480441184917,Non-binder
5.0,2-3 SiaLac,150.0,87.0,0.58,1.69,147.017,1.7889087656529516,1,80,Data/H3N2_EGG/H3N2_sheet1.csv,263.0,0.00565056290906358,Non-binder
5.0,2-3 SiaLac,200.0,74.0,0.37,1.826,135.123,0.0,1,81,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,200.0,74.0,0.37,1.831,135.499,0.0,1,81,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,200.0,74.0,0.37,1.385,102.519,0.0,1,81,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,200.0,74.0,0.37,1.629,120.571,0.0,1,81,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,200.0,74.0,0.37,1.842,136.326,0.0,1,81,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,200.0,74.0,0.37,1.909,141.273,0.0,1,81,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,200.0,104.0,0.52,1.51,156.992,0.0,1,82,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,200.0,104.0,0.52,1.494,155.406,0.0,1,82,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,200.0,104.0,0.52,1.377,143.176,0.0,1,82,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,200.0,104.0,0.52,1.612,167.647,0.0,1,82,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,200.0,104.0,0.52,1.53,159.08,0.0,1,82,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,200.0,104.0,0.52,1.629,169.389,0.0,1,82,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,300.0,108.0,0.36,2.205,238.17,0.2645169416803124,1,83,Data/H3N2_EGG/H3N2_sheet1.csv,63.0,0.0008355203172880386,Non-binder
5.0,2-3 SiaLac,300.0,108.0,0.36,3.294,355.711,0.47229351917708473,1,83,Data/H3N2_EGG/H3N2_sheet1.csv,168.0,0.0014918168510841075,Non-binder
5.0,2-3 SiaLac,300.0,108.0,0.36,3.154,340.617,0.6106565438601127,1,83,Data/H3N2_EGG/H3N2_sheet1.csv,208.0,0.0019288592482543168,Non-binder
5.0,2-3 SiaLac,300.0,108.0,0.36,3.175,342.895,0.7961620904358477,1,83,Data/H3N2_EGG/H3N2_sheet1.csv,273.0,0.0025148090636010027,Non-binder
5.0,2-3 SiaLac,300.0,108.0,0.36,2.888,311.874,1.2825692427069906,1,83,Data/H3N2_EGG/H3N2_sheet1.csv,400.0,0.004051206148850551,Non-binder
5.0,2-3 SiaLac,300.0,108.0,0.36,1.458,157.48,0.0,1,83,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,300.0,138.0,0.46,2.316,319.612,0.10325019085641339,1,84,Data/H3N2_EGG/H3N2_sheet1.csv,33.0,0.0003261327296331047,Non-binder
5.0,2-3 SiaLac,300.0,138.0,0.46,0.299,41.217,0.0,1,84,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,300.0,138.0,0.46,0.337,46.5,0.0,1,84,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,300.0,138.0,0.46,0.37,51.087,0.0,1,84,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,300.0,138.0,0.46,0.386,53.242,0.0,1,84,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,300.0,138.0,0.46,0.555,76.559,0.0,1,84,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,150.0,51.0,0.34,5.804,296.009,0.0,1,85,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,150.0,51.0,0.34,5.723,291.859,0.0,1,85,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,150.0,51.0,0.34,5.784,294.972,0.0,1,85,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,150.0,51.0,0.34,6.253,318.891,0.0,1,85,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,150.0,51.0,0.34,5.443,277.6,0.0,1,85,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,150.0,51.0,0.34,4.235,215.981,0.4398535056324399,1,85,Data/H3N2_EGG/H3N2_sheet1.csv,95.0,0.0013893497265306737,Non-binder
10.0,2-3 SiaLac,150.0,87.0,0.58,2.871,249.808,1.2609684237494396,1,86,Data/H3N2_EGG/H3N2_sheet1.csv,315.0,0.003982976405249074,Non-binder
10.0,2-3 SiaLac,150.0,87.0,0.58,2.999,260.908,1.226485964401245,1,86,Data/H3N2_EGG/H3N2_sheet1.csv,320.0,0.003874057879303407,Non-binder
10.0,2-3 SiaLac,150.0,87.0,0.58,2.888,251.221,0.6886366983651844,1,86,Data/H3N2_EGG/H3N2_sheet1.csv,173.0,0.0021751724069516945,Non-binder
10.0,2-3 SiaLac,150.0,87.0,0.58,3.204,278.765,0.7748461966172224,1,86,Data/H3N2_EGG/H3N2_sheet1.csv,216.0,0.0024474793029683533,Non-binder
10.0,2-3 SiaLac,150.0,87.0,0.58,2.602,226.413,1.969851554460212,1,86,Data/H3N2_EGG/H3N2_sheet1.csv,446.0,0.006222100502666708,Non-binder
10.0,2-3 SiaLac,150.0,87.0,0.58,2.851,248.07,1.7253194662796791,1,86,Data/H3N2_EGG/H3N2_sheet1.csv,428.0,0.0054497056359869385,Non-binder
10.0,2-3 SiaLac,200.0,74.0,0.37,3.281,242.822,0.0,1,87,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,200.0,74.0,0.37,3.576,264.639,0.0,1,87,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,200.0,74.0,0.37,3.562,263.584,0.0,1,87,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,200.0,74.0,0.37,3.224,238.609,0.0,1,87,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,200.0,74.0,0.37,3.304,244.515,0.0,1,87,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,200.0,74.0,0.37,3.811,281.981,0.0,1,87,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,200.0,104.0,0.52,2.512,261.274,0.0,1,88,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,200.0,104.0,0.52,2.496,259.582,0.0,1,88,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,200.0,104.0,0.52,2.526,262.754,0.0,1,88,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,200.0,104.0,0.52,2.493,259.265,0.0,1,88,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,200.0,104.0,0.52,2.569,267.142,0.0,1,88,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,200.0,104.0,0.52,2.677,278.403,0.1508604433141884,1,88,Data/H3N2_EGG/H3N2_sheet1.csv,42.0,0.0004765175518187474,Non-binder
10.0,2-3 SiaLac,300.0,108.0,0.36,2.157,232.946,0.0,1,89,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,300.0,108.0,0.36,2.135,230.604,0.0,1,89,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,300.0,108.0,0.36,2.622,283.187,0.0,1,89,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,300.0,108.0,0.36,2.034,219.694,0.0,1,89,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,300.0,108.0,0.36,2.304,248.814,0.0,1,89,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,300.0,108.0,0.36,2.65,286.194,0.0,1,89,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,300.0,138.0,0.46,1.157,159.688,0.0,1,90,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,300.0,138.0,0.46,2.316,319.591,0.0,1,90,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,300.0,138.0,0.46,1.515,209.033,0.0,1,90,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,300.0,138.0,0.46,2.111,291.324,0.0,1,90,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,300.0,138.0,0.46,1.222,168.666,0.0,1,90,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,300.0,138.0,0.46,1.063,146.738,0.0,1,90,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,150.0,77.0,0.51,0.138,10.544,39.16919575113808,1,91,Data/H3N2_EGG/H3N2_sheet1.csv,413.0,0.12372235462128049,Binder
1.0,Lac,150.0,77.0,0.51,0.2,15.262,0.0,1,91,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,150.0,77.0,0.51,0.143,10.919,0.0,1,91,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,150.0,77.0,0.51,0.145,11.08,0.0,1,91,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,150.0,77.0,0.51,0.15,11.454,0.0,1,91,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,150.0,77.0,0.51,0.147,11.24,0.0,1,91,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,150.0,110.0,0.73,0.222,24.327,0.0,1,92,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,150.0,110.0,0.73,0.124,13.579,36.23241770380735,1,92,Data/H3N2_EGG/H3N2_sheet1.csv,492.0,0.11444605757080334,Binder
1.0,Lac,150.0,110.0,0.73,0.312,34.138,0.0,1,92,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,150.0,110.0,0.73,0.284,31.05,0.0,1,92,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,150.0,110.0,0.73,0.219,24.011,0.0,1,92,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,150.0,110.0,0.73,0.305,33.409,0.0,1,92,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,200.0,94.0,0.47,0.632,59.42,3.5509929316728375,1,93,Data/H3N2_EGG/H3N2_sheet1.csv,211.0,0.011216395903082132,Binder
1.0,Lac,200.0,94.0,0.47,0.697,65.522,0.0,1,93,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,200.0,94.0,0.47,0.701,65.857,0.0,1,93,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,200.0,94.0,0.47,0.721,67.763,0.0,1,93,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,200.0,94.0,0.47,0.663,62.287,0.0,1,93,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,200.0,94.0,0.47,0.679,63.792,0.0,1,93,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,200.0,132.0,0.66,0.491,64.765,1.0190689415579401,1,94,Data/H3N2_EGG/H3N2_sheet1.csv,66.0,0.003218897058086802,Non-binder
1.0,Lac,200.0,132.0,0.66,0.505,66.682,0.0,1,94,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,200.0,132.0,0.66,0.485,64.005,19.107882196703383,1,94,Data/H3N2_EGG/H3N2_sheet1.csv,1223.0,0.060355392339999696,Binder
1.0,Lac,200.0,132.0,0.66,0.413,54.559,0.0,1,94,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,200.0,132.0,0.66,0.402,53.035,0.0,1,94,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,200.0,132.0,0.66,0.505,66.599,0.0,1,94,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,300.0,84.0,0.28,0.583,49.012,0.0,1,95,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,300.0,84.0,0.28,0.584,49.071,0.0,1,95,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,300.0,84.0,0.28,0.602,50.599,0.0,1,95,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,300.0,84.0,0.28,0.735,61.748,0.0,1,95,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,300.0,84.0,0.28,0.743,62.38,0.0,1,95,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,300.0,84.0,0.28,0.662,55.594,0.0,1,95,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,300.0,168.0,0.56,0.609,102.386,0.0,1,96,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,300.0,168.0,0.56,0.507,85.095,0.0,1,96,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,300.0,168.0,0.56,0.517,86.858,0.0,1,96,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,300.0,168.0,0.56,0.53,89.092,0.0,1,96,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,300.0,168.0,0.56,0.403,67.677,0.0,1,96,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,300.0,168.0,0.56,0.6,100.735,0.0,1,96,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,150.0,77.0,0.51,4.483,342.964,0.0,1,97,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,150.0,77.0,0.51,4.186,320.236,0.0,1,97,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,150.0,77.0,0.51,4.403,336.831,0.0,1,97,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,150.0,77.0,0.51,4.393,336.099,0.0,1,97,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,150.0,77.0,0.51,3.869,295.962,0.0,1,97,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,150.0,77.0,0.51,4.383,335.275,0.0,1,97,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,150.0,110.0,0.73,3.295,360.812,1.8513796658647717,1,98,Data/H3N2_EGG/H3N2_sheet1.csv,668.0,0.005847887534226272,Non-binder
5.0,Lac,150.0,110.0,0.73,2.75,301.171,0.0,1,98,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,150.0,110.0,0.73,3.041,333.001,0.2552544887252591,1,98,Data/H3N2_EGG/H3N2_sheet1.csv,85.0,0.0008062633344168818,Non-binder
5.0,Lac,150.0,110.0,0.73,2.621,286.957,0.0,1,98,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,150.0,110.0,0.73,2.547,278.938,0.0,1,98,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,150.0,110.0,0.73,2.755,301.657,0.0,1,98,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,200.0,94.0,0.47,2.962,278.465,0.0,1,99,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,200.0,94.0,0.47,2.899,272.492,0.0,1,99,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,200.0,94.0,0.47,2.951,277.366,0.0,1,99,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,200.0,94.0,0.47,2.999,281.881,0.0,1,99,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,200.0,94.0,0.47,3.013,283.219,0.0,1,99,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,200.0,94.0,0.47,3.552,333.844,0.0,1,99,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,200.0,132.0,0.66,1.975,260.651,0.1726446474404472,1,100,Data/H3N2_EGG/H3N2_sheet1.csv,45.0,0.0005453265476729204,Non-binder
5.0,Lac,200.0,132.0,0.66,1.824,240.828,0.0,1,100,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,200.0,132.0,0.66,1.863,245.861,0.0,1,100,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,200.0,132.0,0.66,1.882,248.478,0.0,1,100,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,200.0,132.0,0.66,1.883,248.612,0.0,1,100,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,200.0,132.0,0.66,1.982,261.563,0.0,1,100,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,300.0,84.0,0.28,3.772,316.828,0.0,1,101,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,300.0,84.0,0.28,3.766,316.386,0.0,1,101,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,300.0,84.0,0.28,3.808,319.862,0.0,1,101,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,300.0,84.0,0.28,3.792,318.535,0.0,1,101,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,300.0,84.0,0.28,3.849,323.275,0.0,1,101,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,300.0,84.0,0.28,3.866,324.729,0.0,1,101,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,300.0,168.0,0.56,3.378,567.422,0.0,1,102,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,300.0,168.0,0.56,3.381,567.927,0.0,1,102,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,300.0,168.0,0.56,3.37,566.158,0.0,1,102,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,300.0,168.0,0.56,3.115,523.384,0.0,1,102,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,300.0,168.0,0.56,3.395,570.329,0.0,1,102,Data/H3N2_EGG/H3N2_sheet1.csv,0.0,0.0,Non-binder
